ARTICULO;NOMBRE
202201;"Caballete MK140 ; CMU 2 ton"
202202;"Caballete MK140 ; CMU 2 ton"
202203;"Caballete MK140 ; CMU 2 ton (Reparar)"
202211;"Tractel MK140 ; CMU 0,75 ton"
202212;"Tractel MK140 ; CMU 0,75 ton"
202213;"Tractel MK140 ; CMU 0,75 ton (Reparar)"
202221;"Cable Tractel MK140 ; Ø8,3mm ; L=10m"
202222;"Cable Tractel MK140 ; Ø8,3mm ; L=10m"
202223;"Cable Tractel MK140 ; Ø8,3mm ; L=10m (Reparar)"
103073;"Puntal 3m ; Ø48/40 e1.8/1.8mm ; Verde Oscuro (Reparar)"
203021;"Larguero Horizontal THOR Ø48 mm ; L=130 cm"
202301;Soporte Guardacuerpo MK140
202302;Soporte Guardacuerpo MK140
202303;Soporte Guardacuerpo MK140 (Reparar)
202311;"Guardacuerpo MK140 ; L=120cm"
203022;"Larguero Horizontal THOR Ø48 mm ; L=130 cm"
202312;"Guardacuerpo MK140 ; L=120cm"
202313;"Guardacuerpo MK140 ; L=120cm (Reparar)"
203023;"Larguero Horizontal THOR Ø48 mm ; L=130 cm (Reparar)"
802081;Grapa con Espiga
203031;"Larguero Horizontal THOR Ø48 mm ; L=200 cm"
203032;"Larguero Horizontal THOR Ø48 mm ; L=200 cm"
203041;"Marco THOR Ø48 mm ; 130x200 cm"
203042;"Marco THOR Ø48 mm ; 130x200 cm"
115503;Puntal 3m Galvanizado XTEN (Reparar)
203051;"Marco THOR Ø48 mm ; 130x100 cm"
203052;"Marco THOR Ø48 mm ; 130x100 cm"
203053;"Marco THOR Ø48 mm ; 130x100 cm (Reparar)"
203061;"Diagonal THOR Ø48 mm ; 200x200 cm"
203062;"Diagonal THOR Ø48 mm ; 200x200 cm"
203071;"Barandilla THOR Ø48 mm ; L=200 cm"
203072;"Barandilla THOR Ø48 mm ; L=200 cm"
203081;Soporte Escalera THOR Ø48 mm
203082;Soporte Escalera THOR Ø48 mm
203091;"Plataforma Aluminio THOR ; 200x60 cm"
203092;"Plataforma Aluminio THOR ; 200x60 cm"
111191;Media Cubeta VERSATEC 37x80x30cm
203101;"Plataforma Acero THOR ; 200x30 cm"
203102;"Plataforma Acero THOR ; 200x30 cm"
203111;"Escalera Aluminio THOR ; L=200 cm"
203112;"Escalera Aluminio THOR ; L=200 cm"
203121;"Escalera Acero THOR ; L=400 cm"
108543;Guardacuerpo C/Mor. 1.3M INDE-K  Ctf. UNE  EN13374 (Reparar)
203122;"Escalera Acero THOR ; L=400 cm"
203131;"Escalera Acero THOR ; L=300 cm"
203132;"Escalera Acero THOR ; L=300 cm"
999571;Servicio de Fenólico Nuevo 300x30x38
203141;"Rodapie Madera THOR ; L=130 cm"
203142;"Rodapie Madera THOR ; L=130 cm"
203151;"Rodapie Madera THOR ; L=200 cm"
203152;"Rodapie Madera THOR ; L=200 cm"
801122;Collarín de arranque CT
101863;"Apeo Postizo QBETA2a ; L=80cm ; Gris (Reparar)"
203161;Sujeta Husillos THOR Ø48 mm
203162;Sujeta Husillos THOR Ø48 mm
203171;Pasador THOR Ø10 mm
203172;Pasador THOR Ø10 mm
203181;Estabilizador Telescopico THOR Ø48 mm
203182;Estabilizador Telescopico THOR Ø48 mm
116263;Largueros Riostra 3.000 mm (tubo) (Reparar)
203191;Iniciador THOR Ø48 mm
203192;Iniciador THOR Ø48 mm
101931;"Arriostrador QBETA2a ; L=3,36m ; Zincado"
106013;Panel TEIDE 300x120cm (Reparar)
203211;Torre de Hormigonado 4+1 m
203212;Torre de Hormigonado 4+1 m
203221;Torre de Hormigonado 5+1 m
203222;Torre de Hormigonado 5+1 m
203231;Torre de Hormigonado 6+1 m
203232;Torre de Hormigonado 6+1 m
103323;"Horquilla Puntal INDE-K ; H200 (Reparar)"
203331;"Rodapie Madera THOR ; L=300 cm"
531142;Tablero Fenólico TEIDE 298x118cm
203261;Andamio de Ferrallar 5+1 m
805041;Rigidizador Orma 0,9m UL
532081;Tablero Fenólico TEIDE CURVE 2384x1200x15mm
116603;Conector  Viga  H200 / 2UPN (Reparar)
801442;Cáncamo 0,12 m CT
801443;Cáncamo 0,12 m CT (Reparar)
805042;Rigidizador Orma 0,9m UL
108631;Plataforma INDE-K Extensible 240-180x30 cm
108632;Plataforma INDE-K Extensible 240-180x30 cm
108641;Plataforma INDE-K Extensible 180-120x30 cm
108642;Plataforma INDE-K Extensible 180-120x30 cm
108443;Largueros Riostra 2.000 mm (tubo) (Reparar)
203262;Andamio de Ferrallar 5+1 m
531143;Tablero Fenólico TEIDE 298x118cm (Reparar)
203332;"Rodapie Madera THOR ; L=300 cm"
203341;"Rodapie Madera THOR ; L=70 cm"
203342;"Rodapie Madera THOR ; L=70 cm"
203351;Andamio de Ferrallar 2+1 m
101193;"Sopanda Extrema VERSATEC ; L=3,00 m ; Ral 4008 (Reparar)"
203352;Andamio de Ferrallar 2+1 m
203353;Andamio de Ferrallar 2+1 m (Reparar)
203271;Andamio de Ferrallar 6+1 m
203272;Andamio de Ferrallar 6+1 m
111053;Marco Media Cubeta VERSATEC C/ Chapa cub 25-35 cm (Reparar)
108591;Plataforma INDE-K Extensible 300-240x30 cm
805043;Rigidizador Orma 0,9m UL (Reparar)
101202;"Sopanda Extrema VERSATEC ; L=2,00 m ; Ral 4008"
108592;Plataforma INDE-K Extensible 300-240x30 cm
203193;Iniciador THOR Ø48 mm (Reparar)
101203;"Sopanda Extrema VERSATEC ; L=2,00 m ; Ral 4008 (Reparar)"
203252;Andamio de Ferrallar 4+1 m
531122;Tablero Fenólico TEIDE 298x78cm
531123;Tablero Fenólico TEIDE 298x78cm (Reparar)
801123;Collarín de arranque CT (Reparar)
101063;"Arriostrador JACENA ; L=1,00 m ; Naranja (Reparar)"
801381;Husillo 0.70 m CT
101073;"Arriostrador QBETA1 ; L=4,00 m ; Verde (Reparar)"
108221;"Barandilla INDE-K ; L=300 cm ; Clase A"
101143;"Apeo QBETA1 ; L=80 cm ; Naranja (Reparar)"
111083;Media Cubeta VERSATEC 37x80x20cm (Reparar)
106033;Panel TEIDE 300x80cm (Reparar)
108222;"Barandilla INDE-K ; L=300 cm ; Clase A"
801131;Vertical 1,00 m c/espica CT
531171;Tablero Fenólico TEIDE 2985x585mm Negro
108223;"Barandilla INDE-K ; L=300 cm ; Clase A (Reparar)"
801132;Vertical 1,00 m c/espica CT
101443;"Sopanda QBETA2 ; L=2,00 m ; Naranja (Reparar)"
108113;"Triángulo Cimbra INDE-K ; 136x75 cm (Reparar)"
801141;Vertical 1,50 m c/espiga CT
101253;"Sopanda Intermedia VERSATEC ; L=2,00 m ; Ral 4008 (Reparar)"
108313;Marco M- 2.000 x 700 mm (Reparar)
801151;Vertical 2,50 m c/espiga CT
101473;"Apeo QBETA2 ; L=80 cm ; Blanco (Reparar)"
801142;Vertical 1,50 m c/espiga CT
203383;"Plataforma C/Tramp Acero THOR ; 130x60 cm (Reparar)"
801143;Vertical 1,50 m c/espiga CT (Reparar)
801152;Vertical 2,50 m c/espiga CT
801153;Vertical 2,50 m c/espiga CT (Reparar)
801161;Vertical 3,00 m c/espiga CT
801162;Vertical 3,00 m c/espiga CT
801163;Vertical 3,00 m c/espiga CT (Reparar)
801171;"Horizontal ""O"" 0,50 m (Especial) CT"
119173;Panel TEIDE 4C Ligero 300x60cm (Reparar)
108123;"Triángulo Cimbra INDE-K ; 136x50 cm (Reparar)"
801172;"Horizontal ""O"" 0,50 m (Especial) CT"
203223;Torre de Hormigonado 5+1 m (Reparar)
108373;Rodapié  de mad. 3000 mm (Reparar)
801181;"Horizontal ""O"" 2,57 m CT"
801182;"Horizontal ""O"" 2,57 m CT"
108453;Rodapié de mad.  2000 mm (Reparar)
116553;Viga IPE de 300mm Acero S275 de 8M (Reparar)
801191;"Horizontal ""O"" 1,57 m CT"
116983;Viga IPE de 300mm Acero S275 de 6M (Reparar)
801011;Base Regulable 0,50 m CT
203233;Torre de Hormigonado 6+1 m (Reparar)
116611;Conector Viga H200 Perpendicular
801192;"Horizontal ""O"" 1,57 m CT"
101683;"Arriostrador JACENA ; L=2,00m ; Naranja (Reparar)"
801021;Horquilla/cabezal de cimbra U- CT
801201;Diagonal 1,57x2,00 m CT
801202;Diagonal 1,57x2,00 m CT
203253;Andamio de Ferrallar 4+1 m (Reparar)
203263;Andamio de Ferrallar 5+1 m (Reparar)
116612;Conector Viga H200 Perpendicular
801203;Diagonal 1,57x2,00 m CT (Reparar)
801031;Vertical 0,50 m c/espiga CT
203273;Andamio de Ferrallar 6+1 m (Reparar)
116613;Conector Viga H200 Perpendicular (Reparar)
531102;Tablero Fenólico TEIDE 298x48cm
801041;Vertical 2,00 m c/espiga CT
801051;Vertical 1,00 m s/espiga CT
531103;Tablero Fenólico TEIDE 298x48cm (Reparar)
203281;"Pie Vertical THOR ; L=300 cm"
801061;"Horizontal ""O"" 1,09 m CT"
203282;"Pie Vertical THOR ; L=300 cm"
203291;"Pie Vertical THOR ; L=200 cm"
203143;"Rodapie Madera THOR ; L=130 cm (Reparar)"
203292;"Pie Vertical THOR ; L=200 cm"
801211;Tubo de amarre L=1,00 m CT
801071;Diagonal 1,09x2,00 m CT
801212;Tubo de amarre L=1,00 m CT
108333;Diagonal  Punto Fijo 3.000 mm (Reparar)
801081;Diagonal 1,09x1,00 m CT
116333;Diagonal  Punto Fijo 2,500 mm (Reparar)
801213;Tubo de amarre L=1,00 m CT (Reparar)
801091;Tubo galvanizado L=0,50 m CT
801221;Grapa ortogonal CT
111063;Marco Media Cubeta VERSATEC cub-25-35 (Reparar)
801222;Grapa ortogonal CT
203033;"Larguero Horizontal THOR Ø48 mm ; L=200 cm (Reparar)"
801231;Grapa roseta CT
801232;Grapa roseta CT
801233;Grapa roseta CT (Reparar)
111192;Media Cubeta VERSATEC 37x80x30cm
111193;Media Cubeta VERSATEC 37x80x30cm (Reparar)
119223;Panel TEIDE 4C Ligero 300x80cm (Reparar)
101013;"Sopanda Extrema VERSATEC ; L=4,00 m ; Blanco (Reparar)"
203063;"Diagonal THOR Ø48 mm ; 200x200 cm (Reparar)"
107003;"Viga Trepa Interior TEIDE UP ; L=2,97 m (Reparar)"
203293;"Pie Vertical THOR ; L=200 cm (Reparar)"
107091;Cajetín Trepa Interior TEIDE UP
203283;"Pie Vertical THOR ; L=300 cm (Reparar)"
107092;Cajetín Trepa Interior TEIDE UP
107093;Cajetín Trepa Interior TEIDE UP (Reparar)
203323;"Diagonal THOR Ø48 mm ; 200x300 cm (Reparar)"
203343;"Rodapie Madera THOR ; L=70 cm (Reparar)"
105131;Tabica Perimetral 300x18cm R. 139,92
101673;"Sopanda Extrema VERSATEC ; L=4,00 m ; 4A ; Blanco (Reparar)"
119183;Panel TEIDE 4C Ligero 100x60cm (Reparar)
107291;Cabezal Trepa Interior TEIDE UP
107292;Cabezal Trepa Interior TEIDE UP
203103;"Plataforma Acero THOR ; 200x30 cm (Reparar)"
203093;"Plataforma Aluminio THOR ; 200x60 cm (Reparar)"
107293;Cabezal Trepa Interior TEIDE UP (Reparar)
107761;Gancho Elevación Trepa Interior TEIDE UP
107762;Gancho Elevación Trepa Interior TEIDE UP
107763;Gancho Elevación Trepa Interior TEIDE UP (Reparar)
107781;Apoyo Basculante Trepa Interior TEIDE UP
107782;Apoyo Basculante Trepa Interior TEIDE UP
107783;Apoyo Basculante Trepa Interior TEIDE UP (Reparar)
101232;"Sopanda Intermedia VERSATEC ; L=4,00 m ; Ral 4008"
801382;Husillo 0.70 m CT
803011;Sopanda 3M. St Alm (N18)
801383;Husillo 0.70 m CT (Reparar)
801391;Grapa Giratoria CT
101233;"Sopanda Intermedia VERSATEC ; L=4,00 m ; Ral 4008 (Reparar)"
801022;Horquilla/cabezal de cimbra U- CT
801012;Base Regulable 0,50 m CT
202013;"Viga MK140 VERSATEC ; L=4,00m ; Negra (Reparar)"
801032;Vertical 0,50 m c/espiga CT
203301;"Larguero THOR Ø48 mm ; L=70 cm"
801241;Diagonal 1,40x2,00 m CT
203302;"Larguero THOR Ø48 mm ; L=70 cm"
203153;"Rodapie Madera THOR ; L=200 cm (Reparar)"
801242;Diagonal 1,40x2,00 m CT
203333;"Rodapie Madera THOR ; L=300 cm (Reparar)"
801243;Diagonal 1,40x2,00 m CT (Reparar)
203163;Sujeta Husillos THOR Ø48 mm (Reparar)
203311;"Larguero THOR Ø48 mm ; L=300 cm"
203312;"Larguero THOR Ø48 mm ; L=300 cm"
101733;"Sopanda QBETA1a ; L=4,00 m ; Gris (Reparar)"
203073;"Barandilla THOR Ø48 mm ; L=200 cm (Reparar)"
801042;Vertical 2,00 m c/espiga CT
801392;Grapa Giratoria CT
801393;Grapa Giratoria CT (Reparar)
801052;Vertical 1,00 m s/espiga CT
801062;"Horizontal ""O"" 1,09 m CT"
801072;Diagonal 1,09x2,00 m CT
801082;Diagonal 1,09x1,00 m CT
801092;Tubo galvanizado L=0,50 m CT
803021;Sopanda 2M. St Alm (N18)
803031;Arriostrador de 4m Cub  (N18)
998021;Desmontaje de cimbra (m³)
803041;Sopanda 4M. Alas(6) N-12/18 A/C (N18)
998031;Alquiler de planchada (m²)
998041;Montaje de planchada (m²)
803051;Sopanda 3M. Alas(6) N-12/18 A/C (N18)
998051;Desmontaje de planchada (m²)
108651;Plataforma INDE-K con Trampilla 136x30 cm
803061;Sopanda 2M. Alas(6) N-12/18 A/C (N18)
803103;Arriostrador de 3,38m Cub (N18) Azul (Reparar)
108652;Plataforma INDE-K con Trampilla 136x30 cm
108653;Plataforma INDE-K con Trampilla 136x30 cm (Reparar)
803071;Arriostrador de 2,50m Cub (N18)
803002;Sopanda 4M. St Alm (N18)
803091;Separador N-18 (12X80) A/C (N18)
108661;"Viga Trepa Interior TEIDE UP ; L=2,47 m"
803101;Arriostrador de 3,38m Cub (N18) Azul
108662;"Viga Trepa Interior TEIDE UP ; L=2,47 m"
803003;Sopanda 4M. St Alm (N18) (Reparar)
108663;"Viga Trepa Interior TEIDE UP ; L=2,47 m (Reparar)"
108671;"Viga Trepa Interior TEIDE UP ; L=1,97 m"
803012;Sopanda 3M. St Alm (N18)
803013;Sopanda 3M. St Alm (N18) (Reparar)
108672;"Viga Trepa Interior TEIDE UP ; L=1,97 m"
803022;Sopanda 2M. St Alm (N18)
803023;Sopanda 2M. St Alm (N18) (Reparar)
108673;"Viga Trepa Interior TEIDE UP ; L=1,97 m (Reparar)"
801401;Diagonal 2,07 x 2,0 m CT
803032;Arriostrador de 4m Cub  (N18)
108681;"Viga Trepa Interior TEIDE UP ; L=1,75 m"
803042;Sopanda 4M. Alas(6) N-12/18 A/C (N18)
803043;Sopanda 4M. Alas(6) N-12/18 A/C (N18) (Reparar)
803052;Sopanda 3M. Alas(6) N-12/18 A/C (N18)
803053;Sopanda 3M. Alas(6) N-12/18 A/C (N18) (Reparar)
803062;Sopanda 2M. Alas(6) N-12/18 A/C (N18)
803063;Sopanda 2M. Alas(6) N-12/18 A/C (N18) (Reparar)
803072;Arriostrador de 2,50m Cub (N18)
801402;Diagonal 2,07 x 2,0 m CT
803092;Separador N-18 (12X80) A/C (N18)
803093;Separador N-18 (12X80) A/C (N18) (Reparar)
803102;Arriostrador de 3,38m Cub (N18) Azul
801251;Husillo 0,50 m CT
801252;Husillo 0,50 m CT
801253;Husillo 0,50 m CT (Reparar)
801261;Diagonal 1,40x1,00 m CT
801262;Diagonal 1,40x1,00 m CT
801263;Diagonal 1,40x1,00 m CT (Reparar)
108682;"Viga Trepa Interior TEIDE UP ; L=1,75 m"
801013;Base Regulable 0,50 m CT (Reparar)
801023;Horquilla/cabezal de cimbra U- CT (Reparar)
801033;Vertical 0,50 m c/espiga CT (Reparar)
801043;Vertical 2,00 m c/espiga CT (Reparar)
108891;Panel TEIDE 4C 300x100cm
108892;Panel TEIDE 4C 300x100cm
801053;Vertical 1,00 m s/espiga CT (Reparar)
801073;Diagonal 1,09x2,00 m CT (Reparar)
801083;Diagonal 1,09x1,00 m CT (Reparar)
108683;"Viga Trepa Interior TEIDE UP ; L=1,75 m (Reparar)"
999071;MANO DE OBRA REPARACION MUROS
801093;Tubo galvanizado L=0,50 m CT (Reparar)
801133;Vertical 1,00 m c/espica CT (Reparar)
999081;MANO DE OBRA REPARACION MECANO
802061;Codal de apoyo para ménsula de 0.73m
108991;Panel TEIDE 4C 100x100cm
108992;Panel TEIDE 4C 100x100cm
801173;"Horizontal ""O"" 0,50 m (Especial) CT (Reparar)"
802062;Codal de apoyo para ménsula de 0.73m
805001;"Puntal Aluminio UL ; 6,0 - 4,5 m"
805002;"Puntal Aluminio UL ; 6,0 - 4,5 m"
801451;Grapa Orejeta CT
805011;"Suplemento Puntal Aluminio UL ; 1,0 m"
801271;Diagonal 1,57x1,50 m CT
801272;Diagonal 1,57x1,50 m CT
801273;Diagonal 1,57x1,50 m CT (Reparar)
801281;Diagonal 0,73x2,00 m CT
805012;"Suplemento Puntal Aluminio UL ; 1,0 m"
801282;Diagonal 0,73x2,00 m CT
801283;Diagonal 0,73x2,00 m CT (Reparar)
801291;"Horizontal ""O"" 73 cm CT"
801292;Horizontal 0,73 m CT
801293;Horizontal 0,73 m CT (Reparar)
801301;Horinzontal 1,40 m CT
801302;Horinzontal 1,40 m CT
801311;Vertical 1,50 m s/espiga CT
801312;Vertical sin espiga 1,50 m CT
801313;Vertical sin espiga 1,50 m CT (Reparar)
801322;Vertical 2m s/espiga
801323;Vertical 2m s/espiga (Reparar)
801331;"Horizontal ""O"" 25 cm CT"
801332;"Horizontal ""O"" 25 cm CT"
801333;"Horizontal ""O"" 25 cm CT (Reparar)"
801341;"Horizontal ""O"" 42 cm CT"
801342;"Horizontal ""O"" 42 cm CT"
801343;"Horizontal ""O"" 42 cm CT (Reparar)"
801351;"Horizontal ""O"" 100 cm (especial) CT"
119292;Chapa Pilar Serie Medium 3000x575mm Medianera
801352;"Horizontal ""O"" 100 cm (especial)"
801361;"Horizontal ""O"" 140 cm CT"
801353;"Horizontal ""O"" 100 cm (especial) (Reparar)"
801362;"Horizontal ""O"" 140 cm"
801363;"Horizontal ""O"" 140 cm (Reparar)"
801371;Tubo de amarre L=50cm CT
801372;Tubo de amarre L=50cm
531133;Tablero Fenólico TEIDE 298x98cm (Reparar)
801452;Grapa Orejeta CT
101053;"Arriostrador UNO97 ; L=2,00 m ; Naranja (Reparar)"
805101;Panel Exterior BIRAMAX 1,125x1,50 m UL
108711;Tapón de 20mm para Pilar 4C Ligero
116991;Viga IPE de 400mm Acero S275 de 10M
116992;Viga IPE de 400mm Acero S275 de 10M
116993;Viga IPE de 400mm Acero S275 de 10M (Reparar)
101932;"Arriostrador QBETA2a ; L=3,36m ; Zincado"
805102;Panel Exterior BIRAMAX 1,125x1,50 m UL
102493;"Tablero Tricapa VERSATEC 98x50cm ; Azul (1ª) (Reparar)"
119293;Chapa Pilar Serie Medium 3000x575mm Medianera (Reparar)
531181;Tablero Fenólico TEIDE 2985x785mm Negro
119233;Panel TEIDE 4C Ligero 100x80cm (Reparar)
531191;Tablero Fenólico TEIDE 98x118cm Gris
531201;Tablero Fenólico TEIDE 985x585mm Gris
805111;Panel Exterior BIRAMAX 1,10x1,50 m UL
103083;"Puntal 4m ; Ø48/40 e2.0/2.5mm ; Azul (Reparar)"
103093;"Puntal 5m ; Ø48/40 e2.0/2.0mm ; Verde Oscuro (Reparar)"
805112;Panel Exterior BIRAMAX 1,10x1,50 m UL
105093;"Tabica VERSATEC 35cm ; L=2,00m (Reparar)"
106971;Bidón Desencofrante 20L - ABL Group
801223;Grapa ortogonal CT (Reparar)
103333;Trípode Puntal INDE-K (Reparar)
805051;Gancho Cierre Orma UL
103393;"Puntal INDE-K 3m ; Ø48/40 e2/2.5mm Violeta (Reparar)"
805023;"Puntal Aluminio UL ; 2,8 - 1,65 m (Reparar)"
101242;"Sopanda Intermedia VERSATEC ; L=3,00 m ; Ral 4008"
101243;"Sopanda Intermedia VERSATEC ; L=3,00 m ; Ral 4008 (Reparar)"
101412;"Apeo UNO97 c/Tapa ; L=197 cm ; Ral 4006"
101413;"Apeo UNO97 c/Tapa ; L=197 cm ; Ral 4006 (Reparar)"
801461;Tubo 48,3 x 3,2 mm 3,00 m galvanizado CT
106243;Perfil Compensación TEIDE 300x5cm (Reparar)
801462;Tubo 48,3 x 3,2 mm 3,00 m galvanizado CT
801463;Tubo 48,3 x 3,2 mm 3,00 m galvanizado CT (Reparar)
105103;"Tabica VERSATEC 40cm ; L=2,00m (Reparar)"
801453;Grapa Orejeta CT (Reparar)
801471;Tubo 48,3 x 3,2 mm 4,00 m galvanizado CT
801472;Tubo 48,3 x 3,2 mm 4,00 m galvanizado CT
801473;Tubo 48,3 x 3,2 mm 4,00 m galvanizado CT (Reparar)
801481;Cabezal regulable para viga H20 CT
105083;"Tabica VERSATEC 30cm ; L=2,00m (Reparar)"
801482;Cabezal regulable para viga H20 CT
801483;Cabezal regulable para viga H20 CT (Reparar)
801491;Diagonal 2,57 x 2,0 m CT
801501;Diagonal 3,07 x 2,0 m CT
801502;Diagonal 3,07 x 2,0 m CT
801503;Diagonal 3,07 x 2,0 m CT (Reparar)
801063;"Horizontal ""O"" 1,09 m CT (Reparar)"
801303;Horinzontal 1,40 m CT (Reparar)
801193;"Horizontal ""O"" 1,57 m CT (Reparar)"
801511;Horizontal 3,07 m CT
801512;Horizontal 3,07 m CT
801513;Horizontal 3,07 m CT (Reparar)
801521;Vertical 2,0 m
801522;Vertical 2,0 m
801523;Vertical 2,0 m (Reparar)
801531;Vertical 0,5 m s/espiga CT
105123;"Tabica VERSATEC 25cm ; L=2,00m (Reparar)"
801532;Vertical 0,5 m s/espiga CT
108973;Puntal Estabilizador TEIDE TC400 (Reparar)
801533;Vertical 0,5 m s/espiga CT (Reparar)
801541;Vertical 2,0 m s/espiga CT
801542;Vertical 2,0 m s/espiga CT
801543;Vertical 2,0 m s/espiga CT (Reparar)
805052;Gancho Cierre Orma UL
805053;Gancho Cierre Orma UL (Reparar)
805071;Panel Interior BIRAMAX 2,20x1,50 m UL
521271;Bastidor TEIDE 4C 100x100cm
805072;Panel Interior BIRAMAX 2,20x1,50 m UL
801551;"Cumbrera Perfil ""L"" CT"
801552;"Cumbrera Perfil ""L"" CT"
801553;"Cumbrera Perfil ""L"" CT (Reparar)"
801561;Cumbrera Cabezal estándar cortado CT
801562;Cumbrera Cabezal estándar cortado CT
801563;Cumbrera Cabezal estándar cortado CT (Reparar)
801571;Pieza fijación de vigas giratorio CT
801572;Pieza fijación de vigas giratorio CT
805061;Panel Exterior BIRAMAX 2,25x1,50 m UL
801573;Pieza fijación de vigas giratorio CT (Reparar)
801581;Pieza fijación de vigas CT
801582;Pieza fijación de vigas CT
801583;Pieza fijación de vigas CT (Reparar)
801591;Chapón de 6 mm CT
801592;Chapón de 6 mm CT
801593;Chapón de 6 mm CT (Reparar)
801601;Chapón 10 mm CT
801602;Chapón 10 mm CT
801603;Chapón 10 mm CT (Reparar)
801611;Orejeta RH CT
801612;Orejeta RH CT
801613;Orejeta RH CT (Reparar)
801621;Cabezal de Cimbra Articulado CT
801622;Cabezal de Cimbra Articulado CT
801623;Cabezal de Cimbra Articulado CT (Reparar)
801631;Escalera Al plat con trampilla 3,00 m CT
801632;Escalera Al plat con trampilla 3,00 m CT
801633;Escalera Al plat con trampilla 3,00 m CT (Reparar)
801641;Plataforma sin garra 0,30 x 1,00 m CT
801642;Plataforma sin garra 0,30 x 1,00 m CT
801643;Plataforma sin garra 0,30 x 1,00 m CT (Reparar)
801651;Plataforma sin garra 0,30 x 1,50 m CT
801652;Plataforma sin garra 0,30 x 1,50 m CT
801653;Plataforma sin garra 0,30 x 1,50 m CT (Reparar)
801661;Plataforma sin garra 0,30 x 2,00 m CT
801662;Plataforma sin garra 0,30 x 2,00 m CT
801663;Plataforma sin garra 0,30 x 2,00 m CT (Reparar)
801671;Plataforma con trampilla lateral en aluminio 2,57 m CT
801672;Plataforma con trampilla lateral en aluminio 2,57 m CT
801673;Plataforma con trampilla lateral en aluminio 2,57 m CT (Reparar)
801681;Plataforma 1,09 x 0,32 m CT
801682;Plataforma 1,09 x 0,32 m CT
801683;Plataforma 1,09 x 0,32 m CT (Reparar)
801691;Plataforma 1,57 x 0,32 m CT
801692;Plataforma 1,57 x 0,32 m CT
801693;Plataforma 1,57 x 0,32 m CT (Reparar)
801701;Plataforma 2,57 x 0,32 m CT
801702;Plataforma 2,57 x 0,32 m CT
801703;Plataforma 2,57 x 0,32 m CT (Reparar)
801711;Plataforma 3,07 x 0,32 m CT
801712;Plataforma 3,07 x 0,32 m CT
801713;Plataforma 3,07 x 0,32 m CT (Reparar)
801721;Soporte Poste de Vida 1 CT
801731;Soporte Poste de Vida 2 CT
801741;Soporte Poste Barandilla CT
801751;Soporte Retractil Poste Barandilla CT
801761;Correa ST200 L 110 CT
801762;Correa ST200 L 110 CT
801763;Correa ST200 L 110 CT (Reparar)
801771;Correa ST200 L 250 CT
801772;Correa ST200 L 250 CT
801773;Correa ST200 L 250 CT (Reparar)
801781;Correa ST200 L 500 CT
801782;Correa ST200 L 500 CT
801783;Correa ST200 L 500 CT (Reparar)
801791;Correa ST200 L 1000 CT
801792;Correa ST200 L 1000 CT
801793;Correa ST200 L 1000 CT (Reparar)
801801;Correa ST200 L 2000 CT
801802;Correa ST200 L 2000 CT
801803;Correa ST200 L 2000 CT (Reparar)
801811;Viga ST200 L 110 CT
801812;Viga ST200 L 110 CT
801813;Viga ST200 L 110 CT (Reparar)
801821;Viga ST200 L 250 CT
801822;Viga ST200 L 250 CT
801823;Viga ST200 L 250 CT (Reparar)
801831;Viga ST200 L 500 CT
801832;Viga ST200 L 500 CT
801833;Viga ST200 L 500 CT (Reparar)
801841;Viga ST200 L 1000 CT
801842;Viga ST200 L 1000 CT
801843;Viga ST200 L 1000 CT (Reparar)
801851;Viga ST200 L 1500 CT
801852;Viga ST200 L 1500 CT
801853;Viga ST200 L 1500 CT (Reparar)
801861;Viga ST200R L 110 CT
801862;Viga ST200R L 110 CT
801863;Viga ST200R L 110 CT (Reparar)
801871;Viga ST200R L 250 CT
801872;Viga ST200R L 250 CT
801873;Viga ST200R L 250 CT (Reparar)
801881;Viga ST200R L 1000 CT
801882;Viga ST200R L 1000 CT
801883;Viga ST200R L 1000 CT (Reparar)
801891;Angulo de Giro CT
801901;Macho Angulo de Giro CT
801902;Macho Angulo de Giro CT
801903;Macho Angulo de Giro CT (Reparar)
801911;Gato Izquierda CT
801912;Gato Izquierda CT
801913;Gato Izquierda CT (Reparar)
801921;Refuerzo Diagonal Gato (CD) CT
801931;Tensor L 1000 CT
801932;Tensor L 1000 CT
801933;Tensor L 1000 CT (Reparar)
801941;Tensor L 750 CT
801942;Tensor L 750 CT
801943;Tensor L 750 CT (Reparar)
801951;Tensor L 1500 CT
801952;Tensor L 1500 CT
801953;Tensor L 1500 CT (Reparar)
801961;Tensor L 2000 CT
801962;Tensor L 2000 CT
801963;Tensor L 2000 CT (Reparar)
801971;Tensor L 2500 CT
801981;Tornillo M16 x 35 CT
801991;Tuerca M16 CT
802001;Tornillo M18 x 60 CT
802011;Tuerca M18 CT
802021;Tornillo M22 x 90 CT
802022;Tornillo M22 x 90 CT
802023;Tornillo M22 x 90 CT (Reparar)
802031;Tuerca M22 CT
802032;Tuerca M22 CT
802033;Tuerca M22 CT (Reparar)
801972;Tensor L 2500 CT
801973;Tensor L 2500 CT (Reparar)
801982;Tornillo M16 x 35 CT
801983;Tornillo M16 x 35 CT (Reparar)
801992;Tuerca M16 CT
801993;Tuerca M16 CT (Reparar)
802002;Tornillo M18 x 60 CT
802003;Tornillo M18 x 60 CT (Reparar)
802012;Tuerca M18 CT
802013;Tuerca M18 CT (Reparar)
